min_support,min_confidence,class_weights,accuracy_mean,accuracy_std,sensitivity_mean,sensitivity_std,precision_mean,precision_std,f_score_mean,f_score_std,auc_mean,auc_std,n_rules_mean,n_rules_std
0.01,0.3,inverse,0.11813105254769575,0.01237119076433748,0.4486294231520815,0.0320185329514845,0.5431389206120846,0.006914524696949097,0.2728963843819917,0.016801332950193492,0.7701842012318602,0.012175615485534119,336.0,8.660254037844387
0.01,0.3,prior,0.6944409462928905,0.004257442319704895,0.27448055105537933,0.01092654892590228,0.5970740744542559,0.07713871573619074,0.29126409286415555,0.010858959428325089,0.8830430256917777,0.0013304061115972789,336.0,8.660254037844387
0.01,0.3,uniform,0.7761616088212326,0.019707562891841397,0.6138996453105584,0.01463941419270533,0.7042142618572322,0.00670372720657954,0.6191335154362093,0.008050110100264135,0.9247917140966558,0.004914091493333834,336.0,8.660254037844387
0.01,0.4,inverse,0.16118570546545694,0.00842563822579989,0.48217360952115795,0.0157931893576231,0.5412706726397453,0.02610964033651977,0.2891093060948399,0.014946331610261977,0.7844984415925954,0.007085201892423542,280.0,8.0
0.01,0.4,prior,0.7096494411720098,0.006256889040989564,0.2911289608239173,0.013431221781015086,0.6098337891814666,0.056439866165076326,0.3123803113743133,0.008542116705655757,0.8824763729081943,0.0014165449570536705,280.0,8.0
0.01,0.4,uniform,0.7298970979151201,0.04531692277309421,0.6244713150738191,0.014015942812068671,0.6530421064309498,0.03346258235145546,0.5859168835698106,0.018126204714886875,0.913184377340035,0.00463212795625209,280.0,8.0
0.01,0.5,inverse,0.17960746472968625,0.006080452554584971,0.49987854192669473,0.015153159020023378,0.5344906543312417,0.012631101945901902,0.30934459623477834,0.011105981475428775,0.8267227186804327,0.006319369493214807,218.0,11.357816691600547
0.01,0.5,prior,0.7359964061481952,0.0029023852298619385,0.3269280104248292,0.010297217766578656,0.6845636901721123,0.007806314341963886,0.3747419902479634,0.007399115123456104,0.8967579066217608,0.0026181151330801036,218.0,11.357816691600547
0.01,0.5,uniform,0.6869483185612703,0.03414442727599394,0.6458201495869434,0.012728206616957267,0.658002275609994,0.00965302101118566,0.591241896740519,0.010752169863359251,0.9126416596378571,0.0036440853249381133,218.0,11.357816691600547
0.01,0.6,inverse,0.2127008845070469,0.024283172062959362,0.50681209382742,0.0240054374963655,0.5517158353461347,0.007238861243300315,0.3446311136012765,0.03054920283828081,0.8266166699413136,0.0028164404170568673,167.66666666666666,8.020806277010648
0.01,0.6,prior,0.7443498200183821,0.007031105343600987,0.3430465795437221,0.015991906807657164,0.8027674239842515,0.011644453057669325,0.3947007688786807,0.01331310030390738,0.8844899587779452,0.006445692680021406,167.66666666666666,8.020806277010648
0.01,0.6,uniform,0.650535347938311,0.06995417460251677,0.6057394959131313,0.02340640305045451,0.6795349999657905,0.011542899628316493,0.5710060862092922,0.014921143378158334,0.8984010053071624,0.006729060310232225,167.66666666666666,8.020806277010648
0.01,0.7,inverse,0.28435127479065453,0.013236431676489175,0.5106006648347897,0.018806836900050743,0.503284661841752,0.011875832412548446,0.3639115035186526,0.01670243350729967,0.8329555456991691,0.005410187347157353,132.0,6.0
0.01,0.7,prior,0.7928660968143378,0.012536330708397804,0.5204786522964485,0.016694594251976315,0.8289291924426093,0.06850798252638,0.5625717627170711,0.010142233474993621,0.8756295397474139,0.002476754291462495,132.0,6.0
0.01,0.7,uniform,0.6909081687734027,0.01271403295317557,0.5815682240676523,0.0031644515598252205,0.6351743914901614,0.012782200147784315,0.5602831675952562,0.0013462059180194212,0.8812605245973253,0.0037831201029524144,132.0,6.0
0.01,0.8,inverse,0.41126763102791153,0.014422086148760305,0.5127686918101749,0.019404411026473802,0.5501624547503229,0.02297319224412676,0.43749460696309433,0.010055506638948096,0.8393336714867993,0.007538503649192775,114.66666666666667,6.429100507328638
0.01,0.8,prior,0.7796932852831824,0.0038943433699994844,0.5226952130775405,0.011233930228870315,0.8053796241964709,0.07288985307466926,0.548181334067005,0.007392252150585063,0.8597362913201122,0.007162003451114899,114.66666666666667,6.429100507328638
0.01,0.8,uniform,0.7108299468932423,0.027210467244254723,0.5680943631713249,0.017718689718932475,0.6564912176285856,0.04472431253822315,0.555260037583451,0.015777105474970597,0.8568221538936925,0.009274720551117981,114.66666666666667,6.429100507328638
0.01,0.9,inverse,0.7202530037537804,0.021941187308295716,0.535325120834756,0.015332254816485117,0.7112043250522352,0.06927327033119715,0.5265349580541258,0.02164864233627448,0.7761094275586794,0.00580459121251826,86.0,3.605551275463989
0.01,0.9,prior,0.7628764550131287,0.020872142878503794,0.5226490460907337,0.011791542021678588,0.783837870143196,0.05022033475776375,0.5268594397254928,0.025440212159537352,0.7615046034891648,0.00949275811403908,86.0,3.605551275463989
0.01,0.9,uniform,0.719931701400903,0.02226121549917914,0.5331906799832099,0.016136362445858886,0.7066906484654168,0.06505898269338367,0.524929904523085,0.02303988227192019,0.7594935671317353,0.007927002857947191,86.0,3.605551275463989
